subject	activity	domain	signal	feature	axis	valuetype	meanvalue	count
22	SITTING	Time	Body	AngularVelocity	Z	std	-0.1330599105	22
22	SITTING	Time	Body	AngularVelocityMagnitude	NA	mean	-0.137333612554545	22
22	SITTING	Time	Body	AngularVelocityMagnitude	NA	std	-0.223751816518182	22
22	SITTING	Time	Gravity	Acceleration	X	mean	0.870172199545455	22
22	SITTING	Time	Gravity	Acceleration	X	std	-0.939673766818182	22
22	SITTING	Time	Gravity	Acceleration	Y	mean	-0.350769156818182	22
22	SITTING	Time	Gravity	Acceleration	Y	std	-0.944104886363636	22
22	SITTING	Time	Gravity	Acceleration	Z	mean	-0.1765357405	22
22	SITTING	Time	Gravity	Acceleration	Z	std	-0.92719241	22
22	SITTING	Time	Gravity	AccelerationMagnitude	NA	mean	0.194598717272727	22
22	SITTING	Time	Gravity	AccelerationMagnitude	NA	std	-0.126888896863636	22
22	WALKING_DOWNSTAIRS	Frequency	Body	Acceleration	X	mean	-0.63565324919699	299
22	WALKING_DOWNSTAIRS	Frequency	Body	Acceleration	X	std	-0.57658611649398	299
22	WALKING_DOWNSTAIRS	Frequency	Body	Acceleration	Y	mean	-0.554621367574582	299
22	WALKING_DOWNSTAIRS	Frequency	Body	Acceleration	Y	std	-0.567546209132776	299
22	WALKING_DOWNSTAIRS	Frequency	Body	Acceleration	Z	mean	-0.723282881277592	299
22	WALKING_DOWNSTAIRS	Frequency	Body	Acceleration	Z	std	-0.706443300175585	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AccelerationJerk	X	mean	-0.649283145619064	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AccelerationJerk	X	std	-0.643720768424415	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AccelerationJerk	Y	mean	-0.613419188476589	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AccelerationJerk	Y	std	-0.612907133218033	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AccelerationJerk	Z	mean	-0.765568239732441	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AccelerationJerk	Z	std	-0.800838269899666	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AccelerationJerkMagnitude	NA	mean	-0.628800131547492	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AccelerationJerkMagnitude	NA	std	-0.636187050918395	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AccelerationMagnitude	NA	mean	-0.61441509667592	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AccelerationMagnitude	NA	std	-0.699680500173244	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AngularJerkMagnitude	NA	mean	-0.844035139698997	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AngularJerkMagnitude	NA	std	-0.847554449431438	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AngularVelocity	X	mean	-0.669187479525084	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AngularVelocity	X	std	-0.736449902993311	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AngularVelocity	Y	mean	-0.81408546735786	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AngularVelocity	Y	std	-0.807400495819398	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AngularVelocity	Z	mean	-0.679035334374582	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AngularVelocity	Z	std	-0.726376317959866	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AngularVelocityMagnitude	NA	mean	-0.755664344113712	299
22	WALKING_DOWNSTAIRS	Frequency	Body	AngularVelocityMagnitude	NA	std	-0.731033945357859	299
22	WALKING_DOWNSTAIRS	Time	Body	Acceleration	X	mean	0.277156731173244	299
22	WALKING_DOWNSTAIRS	Time	Body	Acceleration	X	std	-0.591898038755853	299
22	WALKING_DOWNSTAIRS	Time	Body	Acceleration	Y	mean	-0.0157362798544615	299
22	WALKING_DOWNSTAIRS	Time	Body	Acceleration	Y	std	-0.543513202065318	299
22	WALKING_DOWNSTAIRS	Time	Body	Acceleration	Z	mean	-0.108891559940803	299
22	WALKING_DOWNSTAIRS	Time	Body	Acceleration	Z	std	-0.696409302003679	299
22	WALKING_DOWNSTAIRS	Time	Body	AccelerationJerk	X	mean	0.0771316429411706	299
22	WALKING_DOWNSTAIRS	Time	Body	AccelerationJerk	X	std	-0.630182598844147	299
22	WALKING_DOWNSTAIRS	Time	Body	AccelerationJerk	Y	mean	0.0140196360738796	299
22	WALKING_DOWNSTAIRS	Time	Body	AccelerationJerk	Y	std	-0.59971491352709	299
22	WALKING_DOWNSTAIRS	Time	Body	AccelerationJerk	Z	mean	-0.00535471338117057	299
22	WALKING_DOWNSTAIRS	Time	Body	AccelerationJerk	Z	std	-0.783706594247492	299
22	WALKING_DOWNSTAIRS	Time	Body	AccelerationJerkMagnitude	NA	mean	-0.649767623265886	299
22	WALKING_DOWNSTAIRS	Time	Body	AccelerationJerkMagnitude	NA	std	-0.630546676298027	299
22	WALKING_DOWNSTAIRS	Time	Body	AccelerationMagnitude	NA	mean	-0.555508409465953	299
22	WALKING_DOWNSTAIRS	Time	Body	AccelerationMagnitude	NA	std	-0.630466994221472	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularJerk	X	mean	-0.108536983918729	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularJerk	X	std	-0.732439672053512	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularJerk	Y	mean	-0.0369228007661538	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularJerk	Y	std	-0.874226384113712	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularJerk	Z	mean	-0.0570277658573913	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularJerk	Z	std	-0.761410622511706	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularJerkMagnitude	NA	mean	-0.813134479966555	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularJerkMagnitude	NA	std	-0.839890422274247	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularVelocity	X	mean	-0.0173964514566555	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularVelocity	X	std	-0.719340785619732	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularVelocity	Y	mean	-0.0892861352287625	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularVelocity	Y	std	-0.808549367023411	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularVelocity	Z	mean	0.0875601891371237	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularVelocity	Z	std	-0.692821756428094	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularVelocityMagnitude	NA	mean	-0.674479870696321	299
22	WALKING_DOWNSTAIRS	Time	Body	AngularVelocityMagnitude	NA	std	-0.709682201686622	299
22	WALKING_DOWNSTAIRS	Time	Gravity	Acceleration	X	mean	0.590202951371237	299
22	WALKING_DOWNSTAIRS	Time	Gravity	Acceleration	X	std	-0.959890000367893	299
22	WALKING_DOWNSTAIRS	Time	Gravity	Acceleration	Y	mean	0.059637422	299
22	WALKING_DOWNSTAIRS	Time	Gravity	Acceleration	Y	std	-0.958295670545485	299
22	WALKING_DOWNSTAIRS	Time	Gravity	Acceleration	Z	mean	0.266233413475819	299
22	WALKING_DOWNSTAIRS	Time	Gravity	Acceleration	Z	std	-0.939955773782609	299
22	WALKING_DOWNSTAIRS	Time	Gravity	AccelerationMagnitude	NA	mean	-0.555508409465953	299
22	WALKING_DOWNSTAIRS	Time	Gravity	AccelerationMagnitude	NA	std	-0.630466994221472	299
23	SITTING	Frequency	Body	Acceleration	X	mean	-0.599080886430645	372
23	SITTING	Frequency	Body	Acceleration	X	std	-0.633839114436559	372
23	SITTING	Frequency	Body	Acceleration	Y	mean	-0.548483208943548	372
23	SITTING	Frequency	Body	Acceleration	Y	std	-0.554471679592177	372
23	SITTING	Frequency	Body	Acceleration	Z	mean	-0.49021281618414	372
23	SITTING	Frequency	Body	Acceleration	Z	std	-0.474767543716048	372
23	SITTING	Frequency	Body	AccelerationJerk	X	mean	-0.617521836605645	372
23	SITTING	Frequency	Body	AccelerationJerk	X	std	-0.635054351475538	372
23	SITTING	Frequency	Body	AccelerationJerk	Y	mean	-0.628231338392742	372
23	SITTING	Frequency	Body	AccelerationJerk	Y	std	-0.636977610060753	372
23	SITTING	Frequency	Body	AccelerationJerk	Z	mean	-0.578870810235484	372
23	SITTING	Frequency	Body	AccelerationJerk	Z	std	-0.627540367652688	372
23	SITTING	Frequency	Body	AccelerationJerkMagnitude	NA	mean	-0.542663319457527	372
23	SITTING	Frequency	Body	AccelerationJerkMagnitude	NA	std	-0.583832309145968	372
23	SITTING	Frequency	Body	AccelerationMagnitude	NA	mean	-0.529029284118011	372
23	SITTING	Frequency	Body	AccelerationMagnitude	NA	std	-0.657048917971505	372
23	SITTING	Frequency	Body	AngularJerkMagnitude	NA	mean	-0.584111049810215	372
23	SITTING	Frequency	Body	AngularJerkMagnitude	NA	std	-0.593735302105376	372
23	SITTING	Frequency	Body	AngularVelocity	X	mean	-0.685136501518817	372
23	SITTING	Frequency	Body	AngularVelocity	X	std	-0.779197054064516	372
23	SITTING	Frequency	Body	AngularVelocity	Y	mean	-0.497783811010484	372
23	SITTING	Frequency	Body	AngularVelocity	Y	std	-0.50785054741371	372
23	SITTING	Frequency	Body	AngularVelocity	Z	mean	-0.617685416736559	372
23	SITTING	Frequency	Body	AngularVelocity	Z	std	-0.644131036807258	372
23	SITTING	Frequency	Body	AngularVelocityMagnitude	NA	mean	-0.534657191683602	372
23	SITTING	Frequency	Body	AngularVelocityMagnitude	NA	std	-0.632288527203763	372
23	SITTING	Time	Body	Acceleration	X	mean	0.273493254730108	372
23	SITTING	Time	Body	Acceleration	X	std	-0.622594039757258	372
23	SITTING	Time	Body	Acceleration	Y	mean	-0.019589258786828	372
23	SITTING	Time	Body	Acceleration	Y	std	-0.532078546615699	372
23	SITTING	Time	Body	Acceleration	Z	mean	-0.109093982385242	372
23	SITTING	Time	Body	Acceleration	Z	std	-0.450557203409946	372
23	SITTING	Time	Body	AccelerationJerk	X	mean	0.0778588215843817	372
23	SITTING	Time	Body	AccelerationJerk	X	std	-0.608183751830914	372
23	SITTING	Time	Body	AccelerationJerk	Y	mean	0.0200470964972984	372
23	SITTING	Time	Body	AccelerationJerk	Y	std	-0.61898123051828	372
23	SITTING	Time	Body	AccelerationJerk	Z	mean	-0.000717680881887096	372
23	SITTING	Time	Body	AccelerationJerk	Z	std	-0.603048769571532	372
23	SITTING	Time	Body	AccelerationJerkMagnitude	NA	mean	-0.58640067170914	372
23	SITTING	Time	Body	AccelerationJerkMagnitude	NA	std	-0.55872531418629	372
23	SITTING	Time	Body	AccelerationMagnitude	NA	mean	-0.532754757205108	372
23	SITTING	Time	Body	AccelerationMagnitude	NA	std	-0.56557562579215	372
23	SITTING	Time	Body	AngularJerk	X	mean	-0.0966990737225806	372
23	SITTING	Time	Body	AngularJerk	X	std	-0.728692138333333	372
23	SITTING	Time	Body	AngularJerk	Y	mean	-0.0432722741798387	372
23	SITTING	Time	Body	AngularJerk	Y	std	-0.546043593651882	372
23	SITTING	Time	Body	AngularJerk	Z	mean	-0.0621959093526344	372
23	SITTING	Time	Body	AngularJerk	Z	std	-0.740518145887097	372
23	SITTING	Time	Body	AngularJerkMagnitude	NA	mean	-0.623412641977151	372
23	SITTING	Time	Body	AngularJerkMagnitude	NA	std	-0.573942888021613	372
23	SITTING	Time	Body	AngularVelocity	X	mean	-0.0220890418013172	372
23	SITTING	Time	Body	AngularVelocity	X	std	-0.755738625241935	372
23	SITTING	Time	Body	AngularVelocity	Y	mean	-0.0825972963754032	372
23	SITTING	Time	Body	AngularVelocity	Y	std	-0.500338191139785	372
23	SITTING	Time	Body	AngularVelocity	Z	mean	0.074694942324328	372
23	SITTING	Time	Body	AngularVelocity	Z	std	-0.609683451821774	372
23	SITTING	Time	Body	AngularVelocityMagnitude	NA	mean	-0.544207964433387	372
23	SITTING	Time	Body	AngularVelocityMagnitude	NA	std	-0.541949073660753	372
23	SITTING	Time	Gravity	Acceleration	X	mean	0.662324737580645	372
23	SITTING	Time	Gravity	Acceleration	X	std	-0.964393040295699	372
23	SITTING	Time	Gravity	Acceleration	Y	mean	0.0146209197354839	372
23	SITTING	Time	Gravity	Acceleration	Y	std	-0.960318907096774	372
23	SITTING	Time	Gravity	Acceleration	Z	mean	0.0518662466372043	372
23	SITTING	Time	Gravity	Acceleration	Z	std	-0.934236146612903	372
23	SITTING	Time	Gravity	AccelerationMagnitude	NA	mean	-0.532754757205108	372
23	SITTING	Time	Gravity	AccelerationMagnitude	NA	std	-0.56557562579215	372
24	LAYING	Frequency	Body	Acceleration	X	mean	-0.707613779580052	381
24	LAYING	Frequency	Body	Acceleration	X	std	-0.664356691751496	381
24	LAYING	Frequency	Body	Acceleration	Y	mean	-0.611509042586877	381
24	LAYING	Frequency	Body	Acceleration	Y	std	-0.594676790059055	381
24	LAYING	Frequency	Body	Acceleration	Z	mean	-0.65585899482231	381
24	LAYING	Frequency	Body	Acceleration	Z	std	-0.655360521446194	381
24	LAYING	Frequency	Body	AccelerationJerk	X	mean	-0.752245372493438	381
24	LAYING	Frequency	Body	AccelerationJerk	X	std	-0.751378154304462	381
24	LAYING	Frequency	Body	AccelerationJerk	Y	mean	-0.703641614506562	381
24	LAYING	Frequency	Body	AccelerationJerk	Y	std	-0.688280461860892	381
24	LAYING	Frequency	Body	AccelerationJerk	Z	mean	-0.719655747391076	381
24	LAYING	Frequency	Body	AccelerationJerk	Z	std	-0.751628687821522	381
24	LAYING	Frequency	Body	AccelerationJerkMagnitude	NA	mean	-0.696845583388451	381
24	LAYING	Frequency	Body	AccelerationJerkMagnitude	NA	std	-0.682447145993307	381
24	LAYING	Frequency	Body	AccelerationMagnitude	NA	mean	-0.650121872273806	381
24	LAYING	Frequency	Body	AccelerationMagnitude	NA	std	-0.705928425819685	381
24	LAYING	Frequency	Body	AngularJerkMagnitude	NA	mean	-0.795019165380577	381
24	LAYING	Frequency	Body	AngularJerkMagnitude	NA	std	-0.796157264514436	381
24	LAYING	Frequency	Body	AngularVelocity	X	mean	-0.722607377748032	381
24	LAYING	Frequency	Body	AngularVelocity	X	std	-0.794063529133858	381
24	LAYING	Frequency	Body	AngularVelocity	Y	mean	-0.753710479580053	381
24	LAYING	Frequency	Body	AngularVelocity	Y	std	-0.771969808976378	381
24	LAYING	Frequency	Body	AngularVelocity	Z	mean	-0.70948857687664	381
24	LAYING	Frequency	Body	AngularVelocity	Z	std	-0.735749934304462	381
24	LAYING	Frequency	Body	AngularVelocityMagnitude	NA	mean	-0.754131617480315	381
24	LAYING	Frequency	Body	AngularVelocityMagnitude	NA	std	-0.782076276167979	381
24	LAYING	Time	Body	Acceleration	X	mean	0.276767046391076	381
24	LAYING	Time	Body	Acceleration	X	std	-0.675459176298425	381
24	LAYING	Time	Body	Acceleration	Y	mean	-0.0176822460103885	381
24	LAYING	Time	Body	Acceleration	Y	std	-0.582490655185302	381
24	LAYING	Time	Body	Acceleration	Z	mean	-0.107914503687664	381
24	LAYING	Time	Body	Acceleration	Z	std	-0.636497458900262	381
24	LAYING	Time	Body	AccelerationJerk	X	mean	0.0784735003467192	381
24	LAYING	Time	Body	AccelerationJerk	X	std	-0.74030054488189	381
24	LAYING	Time	Body	AccelerationJerk	Y	mean	0.00396900308574016	381
24	LAYING	Time	Body	AccelerationJerk	Y	std	-0.685979796261942	381
24	LAYING	Time	Body	AccelerationJerk	Z	mean	-0.00700960558805774	381
24	LAYING	Time	Body	AccelerationJerk	Z	std	-0.736374232574803	381
24	LAYING	Time	Body	AccelerationJerkMagnitude	NA	mean	-0.713667423769029	381
24	LAYING	Time	Body	AccelerationJerkMagnitude	NA	std	-0.689391189346457	381
24	LAYING	Time	Body	AccelerationMagnitude	NA	mean	-0.620032665162467	381
24	LAYING	Time	Body	AccelerationMagnitude	NA	std	-0.650862147810236	381
24	LAYING	Time	Body	AngularJerk	X	mean	-0.0998294248142257	381
24	LAYING	Time	Body	AngularJerk	X	std	-0.764490030609974	381
24	LAYING	Time	Body	AngularJerk	Y	mean	-0.0390749421383202	381
24	LAYING	Time	Body	AngularJerk	Y	std	-0.792718702440945	381
24	LAYING	Time	Body	AngularJerk	Z	mean	-0.0552987683401575	381
24	LAYING	Time	Body	AngularJerk	Z	std	-0.796816516614173	381
24	LAYING	Time	Body	AngularJerkMagnitude	NA	mean	-0.791646550787402	381
24	LAYING	Time	Body	AngularJerkMagnitude	NA	std	-0.788997850813648	381
24	LAYING	Time	Body	AngularVelocity	X	mean	-0.0212578096847769	381
24	LAYING	Time	Body	AngularVelocity	X	std	-0.776199049939633	381
24	LAYING	Time	Body	AngularVelocity	Y	mean	-0.0782440202677165	381
24	LAYING	Time	Body	AngularVelocity	Y	std	-0.763365457296588	381
24	LAYING	Time	Body	AngularVelocity	Z	mean	0.0841740375981627	381
24	LAYING	Time	Body	AngularVelocity	Z	std	-0.708251676335958	381
24	LAYING	Time	Body	AngularVelocityMagnitude	NA	mean	-0.682447212750656	381
24	LAYING	Time	Body	AngularVelocityMagnitude	NA	std	-0.742983126606299	381
24	LAYING	Time	Gravity	Acceleration	X	mean	0.69498126808399	381
24	LAYING	Time	Gravity	Acceleration	X	std	-0.975329699658793	381
24	LAYING	Time	Gravity	Acceleration	Y	mean	0.0729509702152231	381
24	LAYING	Time	Gravity	Acceleration	Y	std	-0.96089816664042	381
24	LAYING	Time	Gravity	Acceleration	Z	mean	0.0623227714146982	381
24	LAYING	Time	Gravity	Acceleration	Z	std	-0.955724566194226	381
24	LAYING	Time	Gravity	AccelerationMagnitude	NA	mean	-0.620032665162467	381
24	LAYING	Time	Gravity	AccelerationMagnitude	NA	std	-0.650862147810236	381
25	SITTING	Frequency	Body	Acceleration	X	mean	-0.748416509682152	409
25	SITTING	Frequency	Body	Acceleration	X	std	-0.705223686579951	409
25	SITTING	Frequency	Body	Acceleration	Y	mean	-0.600027697242054	409
25	SITTING	Frequency	Body	Acceleration	Y	std	-0.529064652290954	409
25	SITTING	Frequency	Body	Acceleration	Z	mean	-0.738509947579462	409
25	SITTING	Frequency	Body	Acceleration	Z	std	-0.630224637674572	409
25	SITTING	Frequency	Body	AccelerationJerk	X	mean	-0.804144642836186	409
25	SITTING	Frequency	Body	AccelerationJerk	X	std	-0.807712525721271	409
25	SITTING	Frequency	Body	AccelerationJerk	Y	mean	-0.740570312249389	409
25	SITTING	Frequency	Body	AccelerationJerk	Y	std	-0.721707668572127	409
25	SITTING	Frequency	Body	AccelerationJerk	Z	mean	-0.849504849486553	409
25	SITTING	Frequency	Body	AccelerationJerk	Z	std	-0.870541516210269	409
25	SITTING	Frequency	Body	AccelerationJerkMagnitude	NA	mean	-0.779190075892421	409
25	SITTING	Frequency	Body	AccelerationJerkMagnitude	NA	std	-0.783547229755501	409
25	SITTING	Frequency	Body	AccelerationMagnitude	NA	mean	-0.69501971	409
25	SITTING	Frequency	Body	AccelerationMagnitude	NA	std	-0.695367928718826	409
25	SITTING	Frequency	Body	AngularJerkMagnitude	NA	mean	-0.875970674743276	409
25	SITTING	Frequency	Body	AngularJerkMagnitude	NA	std	-0.877714953691932	409
25	SITTING	Frequency	Body	AngularVelocity	X	mean	-0.672197763601467	409
25	SITTING	Frequency	Body	AngularVelocity	X	std	-0.690398481943765	409
25	SITTING	Frequency	Body	AngularVelocity	Y	mean	-0.81313379207824	409
25	SITTING	Frequency	Body	AngularVelocity	Y	std	-0.723584437530562	409
25	SITTING	Frequency	Body	AngularVelocity	Z	mean	-0.746832213594132	409
25	SITTING	Frequency	Body	AngularVelocity	Z	std	-0.771208929095355	409
25	SITTING	Frequency	Body	AngularVelocityMagnitude	NA	mean	-0.754236109755501	409
25	SITTING	Frequency	Body	AngularVelocityMagnitude	NA	std	-0.697213120366748	409
25	SITTING	Time	Body	Acceleration	X	mean	0.275301467772127	409
25	SITTING	Time	Body	Acceleration	X	std	-0.716264537547677	409
25	SITTING	Time	Body	Acceleration	Y	mean	-0.0193221769314914	409
25	SITTING	Time	Body	Acceleration	Y	std	-0.531421035602689	409
25	SITTING	Time	Body	Acceleration	Z	mean	-0.10962903098044	409
25	SITTING	Time	Body	Acceleration	Z	std	-0.64709556105868	409
25	SITTING	Time	Body	AccelerationJerk	X	mean	0.0817657442063814	409
25	SITTING	Time	Body	AccelerationJerk	X	std	-0.79682335007335	409
25	SITTING	Time	Body	AccelerationJerk	Y	mean	0.00638633884442543	409
25	SITTING	Time	Body	AccelerationJerk	Y	std	-0.722502919364303	409
25	SITTING	Time	Body	AccelerationJerk	Z	mean	-0.010346171499489	409
25	SITTING	Time	Body	AccelerationJerk	Z	std	-0.860669382640587	409
25	SITTING	Time	Body	AccelerationJerkMagnitude	NA	mean	-0.783445354474328	409
25	SITTING	Time	Body	AccelerationJerkMagnitude	NA	std	-0.780451867848411	409
25	SITTING	Time	Body	AccelerationMagnitude	NA	mean	-0.583377749713936	409
25	SITTING	Time	Body	AccelerationMagnitude	NA	std	-0.659015505611247	409
25	SITTING	Time	Body	AngularJerk	X	mean	-0.108263884562298	409
25	SITTING	Time	Body	AngularJerk	X	std	-0.768682473178484	409
25	SITTING	Time	Body	AngularJerk	Y	mean	-0.0389884753435208	409
25	SITTING	Time	Body	AngularJerk	Y	std	-0.902628080757946	409
25	SITTING	Time	Body	AngularJerk	Z	mean	-0.0555782223647433	409
25	SITTING	Time	Body	AngularJerk	Z	std	-0.831848667286064	409
25	SITTING	Time	Body	AngularJerkMagnitude	NA	mean	-0.849630706259169	409
25	SITTING	Time	Body	AngularJerkMagnitude	NA	std	-0.872776184449878	409
25	SITTING	Time	Body	AngularVelocity	X	mean	-0.00298151164792176	409
25	SITTING	Time	Body	AngularVelocity	X	std	-0.683131970775061	409
25	SITTING	Time	Body	AngularVelocity	Y	mean	-0.083900354157824	409
25	SITTING	Time	Body	AngularVelocity	Y	std	-0.752261013276284	409
25	SITTING	Time	Body	AngularVelocity	Z	mean	0.0993606079900489	409
25	SITTING	Time	Body	AngularVelocity	Z	std	-0.74741022	409
25	SITTING	Time	Body	AngularVelocityMagnitude	NA	mean	-0.625733064258924	409
25	SITTING	Time	Body	AngularVelocityMagnitude	NA	std	-0.68515279467066	409
25	SITTING	Time	Gravity	Acceleration	X	mean	0.672386622127139	409
25	SITTING	Time	Gravity	Acceleration	X	std	-0.950017091344743	409
25	SITTING	Time	Gravity	Acceleration	Y	mean	0.0471601427530562	409
25	SITTING	Time	Gravity	Acceleration	Y	std	-0.901088770963325	409
25	SITTING	Time	Gravity	Acceleration	Z	mean	0.239226040930391	409
25	SITTING	Time	Gravity	Acceleration	Z	std	-0.880682330706602	409
25	SITTING	Time	Gravity	AccelerationMagnitude	NA	mean	-0.583377749713936	409
25	SITTING	Time	Gravity	AccelerationMagnitude	NA	std	-0.659015505611247	409
26	SITTING	Frequency	Body	Acceleration	X	mean	-0.65109030186199	392
26	SITTING	Frequency	Body	Acceleration	X	std	-0.61349959767602	392
26	SITTING	Frequency	Body	Acceleration	Y	mean	-0.610425833240306	392
26	SITTING	Frequency	Body	Acceleration	Y	std	-0.600274809826275	392
26	SITTING	Frequency	Body	Acceleration	Z	mean	-0.724046087155612	392
26	SITTING	Frequency	Body	Acceleration	Z	std	-0.718490475765306	392
26	SITTING	Frequency	Body	AccelerationJerk	X	mean	-0.699413168295663	392
26	SITTING	Frequency	Body	AccelerationJerk	X	std	-0.694314518927551	392
26	SITTING	Frequency	Body	AccelerationJerk	Y	mean	-0.696726473912755	392
26	SITTING	Frequency	Body	AccelerationJerk	Y	std	-0.6803580612	392
26	SITTING	Frequency	Body	AccelerationJerk	Z	mean	-0.76956529125	392
26	SITTING	Frequency	Body	AccelerationJerk	Z	std	-0.78604912494898	392
26	SITTING	Frequency	Body	AccelerationJerkMagnitude	NA	mean	-0.679278323637755	392
26	SITTING	Frequency	Body	AccelerationJerkMagnitude	NA	std	-0.678025758312755	392
26	SITTING	Frequency	Body	AccelerationMagnitude	NA	mean	-0.6317569828625	392
26	SITTING	Frequency	Body	AccelerationMagnitude	NA	std	-0.673917799546684	392
26	SITTING	Frequency	Body	AngularJerkMagnitude	NA	mean	-0.823865297193878	392
26	SITTING	Frequency	Body	AngularJerkMagnitude	NA	std	-0.823991408418367	392
26	SITTING	Frequency	Body	AngularVelocity	X	mean	-0.703109561068878	392
26	SITTING	Frequency	Body	AngularVelocity	X	std	-0.78740310059949	392
26	SITTING	Frequency	Body	AngularVelocity	Y	mean	-0.799353075357143	392
26	SITTING	Frequency	Body	AngularVelocity	Y	std	-0.803635337372449	392
26	SITTING	Frequency	Body	AngularVelocity	Z	mean	-0.689404846813776	392
26	SITTING	Frequency	Body	AngularVelocity	Z	std	-0.735942384438775	392
26	SITTING	Frequency	Body	AngularVelocityMagnitude	NA	mean	-0.770504884821429	392
26	SITTING	Frequency	Body	AngularVelocityMagnitude	NA	std	-0.782624320831633	392
26	SITTING	Time	Body	Acceleration	X	mean	0.2730365808625	392
26	SITTING	Time	Body	Acceleration	X	std	-0.623101031168367	392
26	SITTING	Time	Body	Acceleration	Y	mean	-0.0161687277463495	392
26	SITTING	Time	Body	Acceleration	Y	std	-0.585967142418112	392
26	SITTING	Time	Body	Acceleration	Z	mean	-0.107637894928571	392
26	SITTING	Time	Body	Acceleration	Z	std	-0.70498062744898	392
26	SITTING	Time	Body	AccelerationJerk	X	mean	0.0808743261341837	392
26	SITTING	Time	Body	AccelerationJerk	X	std	-0.682815652993112	392
26	SITTING	Time	Body	AccelerationJerk	Y	mean	0.00767709978181122	392
26	SITTING	Time	Body	AccelerationJerk	Y	std	-0.678386582086227	392
26	SITTING	Time	Body	AccelerationJerk	Z	mean	-0.00724891943768878	392
26	SITTING	Time	Body	AccelerationJerk	Z	std	-0.778349460841837	392
26	SITTING	Time	Body	AccelerationJerkMagnitude	NA	mean	-0.694917859209184	392
26	SITTING	Time	Body	AccelerationJerkMagnitude	NA	std	-0.677426336392347	392
26	SITTING	Time	Body	AccelerationMagnitude	NA	mean	-0.600932264175765	392
26	SITTING	Time	Body	AccelerationMagnitude	NA	std	-0.620355788665816	392
26	SITTING	Time	Body	AngularJerk	X	mean	-0.0988125627461224	392
26	SITTING	Time	Body	AngularJerk	X	std	-0.732321370690816	392
26	SITTING	Time	Body	AngularJerk	Y	mean	-0.040476400288852	392
26	SITTING	Time	Body	AngularJerk	Y	std	-0.836112175331633	392
26	SITTING	Time	Body	AngularJerk	Z	mean	-0.0558282743354031	392
26	SITTING	Time	Body	AngularJerk	Z	std	-0.773101524821429	392
26	SITTING	Time	Body	AngularJerkMagnitude	NA	mean	-0.798325916709184	392
26	SITTING	Time	Body	AngularJerkMagnitude	NA	std	-0.818279112908163	392
26	SITTING	Time	Body	AngularVelocity	X	mean	-0.020659932105102	392
26	SITTING	Time	Body	AngularVelocity	X	std	-0.766673970339286	392
26	SITTING	Time	Body	AngularVelocity	Y	mean	-0.0827415060904082	392
26	SITTING	Time	Body	AngularVelocity	Y	std	-0.800675471045918	392
26	SITTING	Time	Body	AngularVelocity	Z	mean	0.0917853294044643	392
26	SITTING	Time	Body	AngularVelocity	Z	std	-0.703347205619898	392
26	SITTING	Time	Body	AngularVelocityMagnitude	NA	mean	-0.694597662936224	392
26	SITTING	Time	Body	AngularVelocityMagnitude	NA	std	-0.751833690215051	392
26	SITTING	Time	Gravity	Acceleration	X	mean	0.615123534668367	392
26	SITTING	Time	Gravity	Acceleration	X	std	-0.96781789994898	392
26	SITTING	Time	Gravity	Acceleration	Y	mean	0.10870478277551	392
26	SITTING	Time	Gravity	Acceleration	Y	std	-0.959713562227041	392
26	SITTING	Time	Gravity	Acceleration	Z	mean	0.234107010472449	392
26	SITTING	Time	Gravity	Acceleration	Z	std	-0.955643363545918	392
